record_type,source_workbook_id,source_workbook,source_sheet,source_vintage,source_agency_name,agency_identity_status,canonical_agency_id,canonical_agency_name,identity_mapping_basis,fiscal_year,measure,publisher_measure,source_cell,value,unit,unit_label,value_status,source_raw_value,source_footnote_markers,source_comment,value_in_usd,value_in_usd_status,conversion_factor
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1997,prior_year_adjustments,prior year adjustments,AA241,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1997,total_department_expenditures,TOTAL DEPT.,AA242,1393992.896,USD_thousands,In $000's,value,1393992.8959999999,,,1393992896.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1998,less_intra_city,less: intra-city,Z240,139.343,USD_thousands,In $000's,value,139.34299999999999,,,139343.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1998,other_than_personal_services,Other Than Personal Services,Z239,1654153.081,USD_thousands,In $000's,value,1654153.081,,,1654153081.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1998,personal_services,Personal Services,Z238,246444.534,USD_thousands,In $000's,value,246444.53400000001,,,246444534.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1998,prior_year_adjustments,prior year adjustments,Z241,3309.622,USD_thousands,In $000's,value,3309.6219999999998,,,3309622.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1998,total_department_expenditures,TOTAL DEPT.,Z242,1903767.894,USD_thousands,In $000's,value,1903767.8940000001,,,1903767894.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1999,less_intra_city,less: intra-city,Y240,123.568,USD_thousands,In $000's,value,123.568,,,123568.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1999,other_than_personal_services,Other Than Personal Services,Y239,1757278.417,USD_thousands,In $000's,value,1757278.4169999999,,,1757278417.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1999,personal_services,Personal Services,Y238,297531.923,USD_thousands,In $000's,value,297531.92300000001,,,297531923.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1999,prior_year_adjustments,prior year adjustments,Y241,-3612.074,USD_thousands,In $000's,value,-3612.0740000000001,,,-3612074.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,1999,total_department_expenditures,TOTAL DEPT.,Y242,2051074.698,USD_thousands,In $000's,value,2051074.6980000001,,,2051074698.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2000,less_intra_city,less: intra-city,X240,511.205,USD_thousands,In $000's,value,511.20499999999998,,,511205.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2000,other_than_personal_services,Other Than Personal Services,X239,1851806.679,USD_thousands,In $000's,value,1851806.679,,,1851806679.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2000,personal_services,Personal Services,X238,322484.96,USD_thousands,In $000's,value,322484.96000000002,,,322484960.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2000,prior_year_adjustments,prior year adjustments,X241,-21639.291,USD_thousands,In $000's,value,-21639.291000000001,,,-21639291.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2000,total_department_expenditures,TOTAL DEPT.,X242,2152141.143,USD_thousands,In $000's,value,2152141.1430000002,,,2152141143.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2001,less_intra_city,less: intra-city,W240,172.28,USD_thousands,In $000's,value,172.28,,,172280.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2001,other_than_personal_services,Other Than Personal Services,W239,1909308.462,USD_thousands,In $000's,value,1909308.4620000001,,,1909308462.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2001,personal_services,Personal Services,W238,346909.111,USD_thousands,In $000's,value,346909.11099999998,,,346909111.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2001,prior_year_adjustments,prior year adjustments,W241,-18717.179,USD_thousands,In $000's,value,-18717.179,,,-18717179.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2001,total_department_expenditures,TOTAL DEPT.,W242,2237328.114,USD_thousands,In $000's,value,2237328.1140000001,,,2237328114.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2002,less_intra_city,less: intra-city,V240,285.219,USD_thousands,In $000's,value,285.21899999999999,,,285219.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2002,other_than_personal_services,Other Than Personal Services,V239,2007020.049,USD_thousands,In $000's,value,2007020.0490000001,,,2007020049.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2002,personal_services,Personal Services,V238,368063.198,USD_thousands,In $000's,value,368063.19799999997,,,368063198.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2002,prior_year_adjustments,prior year adjustments,V241,-56519.948,USD_thousands,In $000's,value,-56519.947999999997,,,-56519948.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2002,total_department_expenditures,TOTAL DEPT.,V242,2318278.08,USD_thousands,In $000's,value,2318278.08,,,2318278080.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2003,less_intra_city,less: intra-city,U240,0.0,USD_thousands,In $000's,value,0,,,0.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2003,other_than_personal_services,Other Than Personal Services,U239,1998261.174,USD_thousands,In $000's,value,1998261.1740000001,,,1998261174.0,derived_explicit_conversion,1000
agency_measure,ibo_agency_expenditures,AgencyExpenditures.xlsx,In $000's,FY2022,Administration for Children's Services,exact,administration-for-childrens-services,Administration for Children's Services,shared_agency_identity_canonical_surface,2003,personal_services,Personal Services,U238,347255.695,USD_thousands,In $000's,value,347255.69500000001,,,347255695.0,derived_explicit_conversion,1000
